click_id,result_id,search_id,user_id,click_date
C002328,R0004017,S003460,U0421,2026-01-23
C002329,R0004470,S003849,U0047,2026-02-17
C002330,R0000450,S000398,U0373,2026-06-02
C002331,R0002901,S002532,U0483,2026-07-22
C002332,R0004144,S003567,U0001,2026-05-16
C002333,R0001661,S001430,U0158,2026-01-30
C002334,R0002816,S002441,U0374,2026-08-10
C002335,R0004817,S004159,U0023,2026-04-23
C002336,R0000797,S000700,U0246,2026-04-05
C002337,R0000070,S000055,U0471,2026-07-12
C002338,R0004917,S004257,U0105,2026-02-22
C002339,R0003582,S003099,U0372,2026-04-24
C002340,R0004624,S003973,U0338,2026-08-13
C002341,R0003978,S003426,U0052,2026-03-25
C002342,R0006563,S005675,U0091,2026-04-25
C002343,R0000286,S000257,U0333,2026-05-17
C002344,R0002349,S002044,U0384,2026-03-20
C002345,R0003269,S002835,U0032,2026-03-04
C002346,R0003236,S002811,U0288,2026-05-25
C002347,R0003889,S003355,U0214,2026-04-13
C002348,R0003866,S003334,U0452,2026-04-12
C002349,R0006039,S005247,U0346,2026-07-15
C002350,R0002357,S002055,U0028,2026-03-10
C002351,R0006513,S005633,U0376,2026-07-06
C002352,R0005178,S004479,U0207,2026-01-18
C002353,R0003324,S002880,U0425,2026-02-12
C002354,R0005223,S004524,U0112,2026-01-30
C002355,R0004272,S003678,U0383,2026-03-03
C002356,R0003329,S002886,U0051,2026-03-28
C002357,R0004226,S003636,U0367,2026-02-14
C002358,R0005298,S004594,U0173,2026-02-27
C002359,R0004901,S004243,U0218,2026-05-05
C002360,R0005906,S005120,U0054,2026-02-11
C002361,R0002587,S002251,U0406,2026-03-14
C002362,R0001631,S001411,U0013,2026-08-15
C002363,R0006603,S005707,U0301,2026-07-17
C002364,R0005335,S004629,U0395,2026-04-04
C002365,R0003352,S002901,U0178,2026-01-07
C002366,R0000946,S000832,U0308,2026-07-16
C002367,R0006466,S005592,U0437,2026-07-30
C002368,R0005901,S005117,U0029,2026-08-25
C002369,R0002529,S002206,U0347,2026-07-30
C002370,R0000159,S000137,U0414,2026-05-25
C002371,R0006497,S005616,U0292,2026-01-15
C002372,R0005050,S004370,U0315,2026-03-30
C002373,R0000785,S000685,U0140,2026-07-19
C002374,R0001894,S001652,U0398,2026-04-04
C002375,R0004528,S003889,U0129,2026-08-14
C002376,R0001432,S001232,U0192,2026-06-15
C002377,R0004977,S004306,U0409,2026-07-02
C002378,R0004285,S003690,U0242,2026-08-02
C002379,R0004918,S004257,U0105,2026-02-22
C002380,R0003317,S002874,U0236,2026-02-21
C002381,R0000290,S000261,U0462,2026-08-20
C002382,R0001786,S001544,U0420,2026-08-20
C002383,R0005189,S004492,U0055,2026-01-25
C002384,R0001145,S001001,U0387,2026-08-24
C002385,R0000074,S000062,U0029,2026-04-29
C002386,R0000037,S000031,U0362,2026-01-23
C002387,R0001981,S001726,U0015,2026-03-18
C002388,R0000866,S000762,U0161,2026-07-06
C002389,R0004039,S003481,U0095,2026-03-27
C002390,R0002686,S002336,U0216,2026-03-03
C002391,R0005675,S004926,U0070,2026-03-31
C002392,R0002495,S002174,U0360,2026-07-20
C002393,R0001917,S001673,U0321,2026-08-06
C002394,R0000738,S000652,U0085,2026-05-06
C002395,R0006504,S005625,U0134,2026-06-29
C002396,R0002127,S001858,U0326,2026-03-03
C002397,R0004566,S003922,U0165,2026-02-11
C002398,R0002244,S001959,U0392,2026-08-27
C002399,R0004841,S004183,U0254,2026-04-30
C002400,R0002476,S002157,U0151,2026-03-04
C002401,R0002295,S002002,U0113,2026-07-24
C002402,R0005375,S004672,U0154,2026-04-10
C002403,R0005524,S004799,U0277,2026-05-24
C002404,R0004186,S003602,U0015,2026-03-29
C002405,R0004012,S003452,U0308,2026-07-18
C002406,R0003876,S003342,U0491,2026-01-19
C002407,R0000743,S000657,U0387,2026-05-24
C002408,R0006385,S005514,U0392,2026-04-27
C002409,R0004637,S003991,U0473,2026-02-18
C002410,R0000160,S000137,U0414,2026-05-25
C002411,R0005681,S004931,U0207,2026-06-29
C002412,R0001910,S001664,U0189,2026-08-07
C002413,R0003853,S003323,U0463,2026-01-09
C002414,R0001368,S001178,U0061,2026-06-15
C002415,R0006795,S005898,U0158,2026-02-11
C002416,R0000239,S000216,U0406,2026-01-08
C002417,R0002437,S002122,U0291,2026-02-01
C002418,R0005427,S004721,U0009,2026-04-20
C002419,R0000306,S000273,U0377,2026-03-06
C002420,R0005925,S005136,U0261,2026-06-26
C002421,R0002913,S002543,U0151,2026-07-27
C002422,R0001376,S001183,U0129,2026-01-14
C002423,R0001839,S001599,U0146,2026-05-29
C002424,R0003832,S003305,U0172,2026-06-06
C002425,R0005604,S004862,U0328,2026-05-28
C002426,R0001667,S001439,U0370,2026-06-05
C002427,R0001252,S001088,U0339,2026-06-09
C002428,R0005408,S004701,U0402,2026-06-13
C002429,R0001248,S001084,U0264,2026-05-31
C002430,R0005751,S004982,U0197,2026-05-16
C002431,R0005651,S004906,U0275,2026-04-23
C002432,R0001922,S001676,U0160,2026-07-03
C002433,R0001171,S001021,U0489,2026-02-23
C002434,R0004595,S003946,U0307,2026-05-31
C002435,R0004162,S003581,U0127,2026-01-25
C002436,R0003052,S002667,U0393,2026-07-18
C002437,R0001048,S000909,U0180,2026-03-02
C002438,R0002961,S002582,U0183,2026-05-25
C002439,R0006234,S005399,U0228,2026-07-03
C002440,R0000963,S000844,U0167,2026-08-02
C002441,R0005357,S004654,U0422,2026-04-01
C002442,R0006804,S005908,U0041,2026-07-03
C002443,R0003328,S002885,U0102,2026-07-05
C002444,R0002989,S002605,U0031,2026-07-20
C002445,R0005107,S004418,U0178,2026-06-16
C002446,R0004446,S003834,U0113,2026-07-27
C002447,R0004884,S004226,U0139,2026-07-03
C002448,R0006639,S005743,U0146,2026-02-27
C002449,R0002017,S001767,U0307,2026-04-10
C002450,R0001705,S001467,U0045,2026-04-16
C002451,R0000216,S000194,U0325,2026-01-28
C002452,R0002520,S002201,U0113,2026-07-25
C002453,R0001782,S001541,U0412,2026-05-26
C002454,R0004356,S003760,U0263,2026-05-13
C002455,R0003430,S002977,U0331,2026-04-19
C002456,R0000195,S000174,U0282,2026-04-01
C002457,R0001831,S001591,U0331,2026-05-14
C002458,R0000203,S000180,U0001,2026-01-15
C002459,R0004593,S003944,U0063,2026-04-20
C002460,R0005781,S005008,U0353,2026-05-15
C002461,R0006858,S005955,U0497,2026-06-29
C002462,R0005941,S005148,U0145,2026-05-22
C002463,R0000670,S000598,U0256,2026-06-29
C002464,R0003753,S003237,U0355,2026-03-17
C002465,R0001107,S000963,U0359,2026-01-04
C002466,R0001100,S000957,U0135,2026-06-07
C002467,R0000121,S000105,U0106,2026-03-31
C002468,R0002871,S002504,U0116,2026-07-06
C002469,R0000287,S000257,U0333,2026-05-17
C002470,R0006741,S005846,U0022,2026-02-15
C002471,R0001632,S001411,U0013,2026-08-15
C002472,R0003332,S002887,U0420,2026-01-31
C002473,R0002891,S002527,U0117,2026-01-07
C002474,R0005361,S004658,U0443,2026-03-20
C002475,R0006120,S005308,U0137,2026-07-06
C002476,R0000313,S000280,U0378,2026-02-13
C002477,R0005893,S005110,U0101,2026-08-02
C002478,R0000742,S000654,U0030,2026-02-04
C002479,R0003349,S002898,U0185,2026-03-18
C002480,R0001143,S000996,U0217,2026-05-09
C002481,R0001690,S001456,U0032,2026-03-03
C002482,R0005859,S005082,U0124,2026-07-29
C002483,R0005234,S004534,U0445,2026-05-17
C002484,R0004382,S003782,U0344,2026-04-08
C002485,R0000523,S000455,U0419,2026-04-20
C002486,R0003710,S003204,U0058,2026-05-02
C002487,R0001040,S000905,U0263,2026-07-13
C002488,R0006250,S005415,U0308,2026-01-13
C002489,R0001009,S000876,U0169,2026-08-01
C002490,R0001623,S001406,U0357,2026-03-28
C002491,R0003595,S003109,U0241,2026-07-31
C002492,R0003530,S003054,U0449,2026-05-07
C002493,R0000891,S000784,U0179,2026-08-25
C002494,R0004237,S003644,U0457,2026-06-27
C002495,R0001377,S001183,U0129,2026-01-14
C002496,R0004501,S003873,U0038,2026-01-07
C002497,R0003813,S003292,U0279,2026-08-16
C002498,R0000181,S000158,U0105,2026-06-21
C002499,R0004068,S003497,U0476,2026-07-15
C002500,R0002231,S001947,U0432,2026-06-26
C002501,R0003770,S003250,U0180,2026-01-28
C002502,R0002333,S002036,U0029,2026-02-21
C002503,R0003875,S003342,U0491,2026-01-19
C002504,R0002112,S001843,U0190,2026-06-16
C002505,R0006389,S005519,U0067,2026-02-16
C002506,R0005680,S004930,U0202,2026-05-24
C002507,R0001710,S001474,U0370,2026-06-02
C002508,R0005475,S004762,U0150,2026-03-22
C002509,R0004351,S003756,U0175,2026-01-05
C002510,R0004532,S003892,U0388,2026-06-30
C002511,R0005789,S005018,U0142,2026-04-10
C002512,R0005619,S004878,U0278,2026-07-05
C002513,R0003421,S002971,U0227,2026-04-22
C002514,R0001235,S001073,U0052,2026-04-10
C002515,R0005674,S004926,U0070,2026-03-31
C002516,R0000285,S000254,U0255,2026-08-25
C002517,R0000640,S000567,U0249,2026-04-27
C002518,R0001300,S001121,U0104,2026-04-07
C002519,R0005956,S005165,U0428,2026-05-11
C002520,R0002794,S002423,U0190,2026-01-10
C002521,R0006091,S005286,U0412,2026-06-27
C002522,R0004975,S004304,U0427,2026-07-05
C002523,R0005571,S004830,U0167,2026-03-28
C002524,R0002060,S001804,U0140,2026-07-30
C002525,R0001724,S001486,U0031,2026-06-14
C002526,R0004929,S004267,U0341,2026-07-18
C002527,R0001241,S001077,U0013,2026-07-07
C002528,R0002876,S002506,U0220,2026-03-06
C002529,R0003318,S002876,U0405,2026-01-30
C002530,R0003545,S003065,U0066,2026-06-07
C002531,R0000903,S000797,U0356,2026-01-13
C002532,R0002906,S002536,U0394,2026-02-21
C002533,R0002748,S002390,U0425,2026-07-12
C002534,R0005094,S004404,U0279,2026-01-19
C002535,R0005214,S004518,U0492,2026-01-18
C002536,R0003835,S003308,U0452,2026-04-08
C002537,R0000042,S000036,U0072,2026-05-04
C002538,R0004862,S004205,U0333,2026-04-05
C002539,R0005683,S004933,U0221,2026-05-16
C002540,R0002663,S002312,U0154,2026-01-19
C002541,R0001285,S001109,U0437,2026-06-28
C002542,R0002255,S001967,U0261,2026-07-21
C002543,R0006160,S005340,U0221,2026-06-08
C002544,R0003353,S002901,U0178,2026-01-07
C002545,R0002845,S002478,U0270,2026-04-27
C002546,R0005670,S004922,U0059,2026-05-20
C002547,R0000301,S000270,U0346,2026-05-12
C002548,R0000139,S000126,U0481,2026-04-09
C002549,R0004346,S003752,U0257,2026-01-26
C002550,R0005696,S004941,U0492,2026-04-13
C002551,R0004302,S003708,U0161,2026-02-11
C002552,R0003031,S002647,U0372,2026-04-24
C002553,R0006418,S005546,U0044,2026-05-23
C002554,R0000086,S000070,U0173,2026-02-24
C002555,R0004757,S004107,U0491,2026-04-03
C002556,R0003380,S002929,U0236,2026-07-07
C002557,R0006742,S005846,U0022,2026-02-15
C002558,R0001308,S001128,U0081,2026-08-16
C002559,R0005916,S005130,U0465,2026-02-07
C002560,R0006370,S005505,U0446,2026-03-27
C002561,R0004203,S003616,U0290,2026-05-26
C002562,R0000860,S000754,U0120,2026-02-18
C002563,R0000436,S000389,U0341,2026-05-24
C002564,R0002749,S002390,U0425,2026-07-12
C002565,R0006152,S005335,U0147,2026-07-29
C002566,R0000929,S000817,U0310,2026-03-19
C002567,R0006279,S005441,U0477,2026-06-03
C002568,R0002258,S001968,U0178,2026-08-13
C002569,R0006529,S005650,U0204,2026-06-28
C002570,R0003083,S002690,U0259,2026-04-10
C002571,R0004691,S004040,U0478,2026-01-21
C002572,R0002207,S001929,U0144,2026-05-17
C002573,R0000739,S000652,U0085,2026-05-06
C002574,R0003959,S003415,U0159,2026-01-16
C002575,R0005978,S005185,U0467,2026-04-04
C002576,R0006820,S005922,U0272,2026-02-16
C002577,R0006269,S005433,U0003,2026-05-29
C002578,R0002763,S002402,U0341,2026-05-22
C002579,R0006454,S005580,U0232,2026-04-30
C002580,R0005585,S004843,U0362,2026-08-25
C002581,R0003260,S002829,U0294,2026-02-21
C002582,R0002162,S001891,U0413,2026-01-07
C002583,R0005797,S005023,U0360,2026-01-29
C002584,R0003804,S003279,U0098,2026-07-30
C002585,R0004855,S004200,U0231,2026-05-05
C002586,R0001070,S000932,U0202,2026-01-01
C002587,R0004674,S004022,U0129,2026-01-02
C002588,R0004681,S004033,U0277,2026-05-08
C002589,R0000492,S000426,U0086,2026-07-11
C002590,R0003675,S003174,U0322,2026-01-21
C002591,R0002203,S001927,U0267,2026-05-21
C002592,R0004638,S003991,U0473,2026-02-18
C002593,R0002879,S002510,U0316,2026-04-14
C002594,R0001165,S001019,U0487,2026-01-25
C002595,R0000414,S000373,U0115,2026-04-07
C002596,R0005994,S005197,U0159,2026-03-02
C002597,R0001138,S000992,U0220,2026-08-03
C002598,R0005714,S004954,U0441,2026-08-26
C002599,R0002887,S002524,U0220,2026-07-17
C002600,R0005841,S005067,U0405,2026-08-18
