search_id,user_id,origin,destination,search_date,travel_date,cabin,device
S000349,U0028,Delhi,New York,2026-03-26,2026-08-04,Economy,Mobile
S000350,U0462,Delhi,London,2026-05-26,2026-06-15,Economy,Mobile
S000351,U0100,Delhi,Bangkok,2026-03-19,2026-04-19,Economy,Desktop
S000352,U0294,Delhi,Dubai,2026-05-23,2026-09-06,Economy,Mobile
S000353,U0400,Delhi,Paris,2026-08-22,2026-12-11,First,Desktop
S000354,U0124,Mumbai,Paris,2026-06-03,2026-10-18,Economy,Mobile
S000355,U0405,Delhi,Paris,2026-06-30,2026-11-16,Economy,Mobile
S000356,U0092,Delhi,New York,2026-02-13,2026-04-25,Economy,Tablet
S000357,U0255,Delhi,London,2026-02-01,2026-02-26,Business,Mobile
S000358,U0097,Mumbai,London,2026-08-19,2026-12-09,Business,Desktop
S000359,U0006,Mumbai,New York,2026-01-28,2026-03-29,Economy,Mobile
S000360,U0169,Mumbai,London,2026-06-16,2026-11-07,Business,Desktop
S000361,U0383,Delhi,Bangkok,2026-08-23,2027-01-20,Business,Mobile
S000362,U0271,Mumbai,Dubai,2026-06-09,2026-09-27,Business,Mobile
S000363,U0108,Mumbai,Dubai,2026-03-18,2026-09-14,Economy,Desktop
S000364,U0387,Mumbai,Dubai,2026-07-26,2027-01-05,Economy,Mobile
S000365,U0299,Mumbai,London,2026-01-18,2026-02-08,Business,Mobile
S000366,U0047,Delhi,New York,2026-04-13,2026-06-06,Business,Desktop
S000367,U0099,Bengaluru,London,2026-03-11,2026-08-03,Business,Mobile
S000368,U0014,Bengaluru,London,2026-04-29,2026-06-08,Economy,Mobile
S000369,U0194,Mumbai,Paris,2026-05-19,2026-11-05,Economy,Desktop
S000370,U0157,Delhi,Tokyo,2026-06-09,2026-11-20,Business,Desktop
S000371,U0388,Mumbai,Paris,2026-08-20,2026-12-03,Business,Mobile
S000372,U0154,Delhi,London,2026-05-28,2026-06-22,Economy,Desktop
S000373,U0115,Delhi,Paris,2026-04-07,2026-06-22,Economy,Desktop
S000374,U0396,Delhi,Dubai,2026-06-17,2026-10-16,Economy,Mobile
S000375,U0258,Delhi,Dubai,2026-05-16,2026-10-30,Business,Mobile
S000376,U0145,Mumbai,New York,2026-02-04,2026-05-17,Business,Mobile
S000377,U0291,Mumbai,London,2026-03-10,2026-05-30,Business,Desktop
S000378,U0010,Delhi,London,2026-05-06,2026-10-09,Business,Mobile
S000379,U0368,Delhi,Dubai,2026-04-09,2026-05-21,Economy,Desktop
S000380,U0214,Delhi,London,2026-08-27,2027-01-31,Business,Desktop
S000381,U0233,Delhi,Tokyo,2026-03-19,2026-05-27,First,Mobile
S000382,U0171,Delhi,London,2026-05-29,2026-11-05,Business,Mobile
S000383,U0021,Delhi,Dubai,2026-04-21,2026-07-29,Business,Tablet
S000384,U0015,Delhi,Singapore,2026-06-01,2026-06-12,Economy,Mobile
S000385,U0419,Mumbai,London,2026-01-17,2026-07-08,Business,Mobile
S000386,U0368,Bengaluru,Dubai,2026-05-26,2026-06-26,Business,Desktop
S000387,U0126,Delhi,London,2026-08-14,2026-11-26,Business,Mobile
S000388,U0341,Mumbai,Singapore,2026-05-20,2026-06-07,Economy,Mobile
S000389,U0341,Bengaluru,London,2026-05-24,2026-10-27,First,Mobile
S000390,U0213,Bengaluru,Dubai,2026-01-04,2026-05-27,Economy,Mobile
S000391,U0188,Mumbai,New York,2026-08-05,2026-11-03,Economy,Mobile
S000392,U0172,Mumbai,Paris,2026-06-11,2026-07-16,Economy,Desktop
S000393,U0480,Delhi,London,2026-04-02,2026-09-27,Business,Tablet
S000394,U0247,Mumbai,London,2026-06-23,2026-10-16,Economy,Mobile
S000395,U0005,Mumbai,London,2026-03-16,2026-04-18,Economy,Mobile
S000396,U0231,Delhi,Tokyo,2026-07-24,2026-09-23,Business,Mobile
S000397,U0201,Delhi,Dubai,2026-06-08,2026-10-25,Business,Mobile
S000398,U0373,Delhi,Dubai,2026-06-02,2026-07-30,Business,Mobile
S000399,U0402,Mumbai,London,2026-04-13,2026-05-02,Economy,Mobile
S000400,U0149,Delhi,London,2026-07-21,2026-09-07,Business,Tablet
S000401,U0072,Delhi,Dubai,2026-01-24,2026-06-22,Economy,Mobile
S000402,U0492,Hyderabad,Dubai,2026-03-06,2026-05-30,Economy,Mobile
S000403,U0500,Delhi,Singapore,2026-04-27,2026-05-21,Economy,Mobile
S000404,U0226,Mumbai,New York,2026-06-02,2026-07-28,Business,Mobile
S000405,U0074,Delhi,Paris,2026-06-05,2026-06-13,Economy,Desktop
S000406,U0307,Mumbai,London,2026-06-13,2026-09-14,Economy,Mobile
S000407,U0169,Delhi,Dubai,2026-03-23,2026-07-14,Economy,Tablet
S000408,U0249,Delhi,Dubai,2026-01-06,2026-06-02,Economy,Mobile
S000409,U0280,Mumbai,London,2026-03-07,2026-04-29,First,Desktop
S000410,U0488,Mumbai,New York,2026-03-08,2026-06-11,First,Tablet
S000411,U0152,Delhi,Singapore,2026-08-26,2026-09-13,Economy,Mobile
S000412,U0224,Delhi,London,2026-03-13,2026-04-01,Economy,Mobile
S000413,U0225,Mumbai,Singapore,2026-04-05,2026-08-26,Economy,Desktop
S000414,U0038,Bengaluru,Dubai,2026-02-17,2026-04-23,Business,Mobile
S000415,U0044,Mumbai,Paris,2026-07-30,2027-01-25,Economy,Desktop
S000416,U0185,Delhi,Bangkok,2026-03-11,2026-04-29,Economy,Mobile
S000417,U0499,Mumbai,Paris,2026-03-19,2026-06-07,Business,Mobile
S000418,U0443,Mumbai,London,2026-03-08,2026-04-06,Economy,Mobile
S000419,U0241,Delhi,Paris,2026-06-25,2026-09-18,Economy,Desktop
S000420,U0418,Delhi,Dubai,2026-03-06,2026-09-01,Economy,Mobile
S000421,U0331,Bengaluru,London,2026-06-21,2026-07-20,Economy,Mobile
S000422,U0351,Mumbai,New York,2026-08-10,2026-11-25,Economy,Desktop
S000423,U0210,Delhi,London,2026-03-04,2026-08-19,First,Mobile
S000424,U0023,Mumbai,Paris,2026-02-15,2026-07-15,Economy,Mobile
S000425,U0124,Delhi,Tokyo,2026-05-27,2026-09-19,Economy,Mobile
S000426,U0086,Mumbai,Dubai,2026-07-11,2026-11-05,First,Desktop
S000427,U0043,Mumbai,Paris,2026-07-30,2027-01-12,Business,Desktop
S000428,U0466,Delhi,London,2026-03-14,2026-09-02,Economy,Mobile
S000429,U0040,Delhi,New York,2026-03-12,2026-04-04,Business,Mobile
S000430,U0303,Mumbai,Singapore,2026-04-20,2026-07-21,Economy,Desktop
S000431,U0169,Delhi,New York,2026-08-17,2026-10-01,Business,Desktop
S000432,U0175,Bengaluru,Dubai,2026-06-27,2026-08-13,First,Mobile
S000433,U0487,Delhi,Tokyo,2026-03-04,2026-04-27,Business,Mobile
S000434,U0020,Mumbai,Paris,2026-02-10,2026-07-22,Economy,Mobile
S000435,U0461,Mumbai,Dubai,2026-01-07,2026-03-31,Economy,Desktop
S000436,U0109,Bengaluru,Dubai,2026-05-17,2026-05-24,Business,Tablet
S000437,U0193,Delhi,London,2026-01-04,2026-05-07,Business,Mobile
S000438,U0244,Delhi,Bangkok,2026-03-30,2026-04-24,Business,Mobile
S000439,U0324,Mumbai,London,2026-06-26,2026-08-30,Economy,Mobile
S000440,U0280,Delhi,London,2026-07-23,2026-11-13,Business,Mobile
S000441,U0228,Bengaluru,London,2026-05-14,2026-11-05,Business,Mobile
S000442,U0036,Mumbai,Dubai,2026-03-23,2026-08-14,Economy,Desktop
S000443,U0045,Mumbai,Dubai,2026-08-20,2026-09-23,Economy,Mobile
S000444,U0386,Mumbai,Dubai,2026-01-21,2026-03-02,Economy,Desktop
S000445,U0028,Delhi,London,2026-05-23,2026-07-07,Business,Mobile
S000446,U0154,Delhi,Dubai,2026-05-08,2026-09-17,Business,Desktop
S000447,U0023,Delhi,London,2026-07-14,2026-10-11,Business,Mobile
S000448,U0207,Delhi,Singapore,2026-07-13,2026-11-02,Economy,Mobile
S000449,U0420,Delhi,London,2026-07-03,2026-10-27,Business,Tablet
S000450,U0091,Bengaluru,London,2026-04-15,2026-08-20,Business,Mobile
S000451,U0390,Mumbai,Dubai,2026-04-14,2026-08-05,Economy,Desktop
S000452,U0419,Bengaluru,Dubai,2026-03-09,2026-07-24,Economy,Desktop
S000453,U0359,Delhi,Tokyo,2026-06-09,2026-07-08,Economy,Mobile
S000454,U0038,Mumbai,Dubai,2026-07-13,2026-12-11,First,Desktop
S000455,U0419,Mumbai,Paris,2026-04-20,2026-07-06,Economy,Desktop
S000456,U0228,Mumbai,Paris,2026-06-06,2026-11-13,Economy,Tablet
S000457,U0202,Hyderabad,Dubai,2026-03-07,2026-06-28,Economy,Desktop
S000458,U0350,Delhi,New York,2026-06-11,2026-11-10,Business,Mobile
S000459,U0309,Delhi,London,2026-01-27,2026-03-20,Economy,Desktop
S000460,U0489,Mumbai,New York,2026-03-01,2026-05-16,Economy,Desktop
S000461,U0254,Mumbai,New York,2026-04-28,2026-06-04,Economy,Desktop
S000462,U0038,Mumbai,New York,2026-06-16,2026-09-23,Economy,Desktop
S000463,U0221,Mumbai,Dubai,2026-02-13,2026-07-06,Economy,Mobile
S000464,U0500,Delhi,Bangkok,2026-08-18,2026-12-20,Economy,Mobile
S000465,U0187,Bengaluru,Dubai,2026-07-29,2027-01-14,Business,Desktop
S000466,U0043,Mumbai,Dubai,2026-02-05,2026-05-03,Business,Tablet
S000467,U0359,Delhi,London,2026-01-19,2026-03-26,Business,Mobile
S000468,U0114,Delhi,Dubai,2026-04-01,2026-06-22,Economy,Tablet
S000469,U0260,Delhi,Bangkok,2026-02-14,2026-04-24,Business,Tablet
S000470,U0005,Bengaluru,London,2026-07-31,2026-11-14,Economy,Desktop
S000471,U0068,Mumbai,New York,2026-05-29,2026-07-22,Economy,Desktop
S000472,U0228,Delhi,Singapore,2026-05-31,2026-11-05,First,Desktop
S000473,U0123,Delhi,New York,2026-08-10,2026-10-29,Business,Desktop
S000474,U0173,Mumbai,Dubai,2026-08-05,2026-10-08,Business,Desktop
S000475,U0336,Mumbai,Singapore,2026-08-11,2026-09-16,Business,Mobile
S000476,U0153,Mumbai,Paris,2026-06-04,2026-11-14,First,Mobile
S000477,U0462,Hyderabad,Dubai,2026-04-08,2026-04-24,Business,Mobile
S000478,U0267,Bengaluru,Dubai,2026-07-19,2026-09-02,Business,Mobile
S000479,U0157,Bengaluru,Dubai,2026-01-19,2026-03-21,Business,Mobile
S000480,U0162,Delhi,Singapore,2026-02-10,2026-03-16,Economy,Desktop
S000481,U0214,Delhi,Singapore,2026-01-26,2026-06-27,Economy,Desktop
S000482,U0398,Bengaluru,London,2026-01-28,2026-07-22,Business,Mobile
S000483,U0376,Bengaluru,Dubai,2026-03-05,2026-07-07,Economy,Desktop
S000484,U0408,Delhi,Dubai,2026-03-09,2026-07-07,Economy,Mobile
S000485,U0443,Mumbai,Dubai,2026-08-11,2026-10-31,Economy,Mobile
S000486,U0423,Delhi,Dubai,2026-03-21,2026-05-31,Economy,Desktop
S000487,U0026,Mumbai,New York,2026-02-20,2026-05-18,First,Mobile
S000488,U0427,Mumbai,Dubai,2026-07-21,2026-11-04,Business,Desktop
S000489,U0292,Mumbai,London,2026-04-12,2026-07-27,Business,Mobile
S000490,U0423,Delhi,London,2026-06-25,2026-08-16,First,Mobile
S000491,U0189,Mumbai,London,2026-01-10,2026-03-17,Business,Desktop
S000492,U0400,Delhi,Bangkok,2026-08-25,2027-01-15,Economy,Mobile
S000493,U0122,Mumbai,Dubai,2026-07-20,2027-01-15,Business,Tablet
S000494,U0230,Bengaluru,London,2026-06-16,2026-11-25,Economy,Mobile
S000495,U0059,Mumbai,New York,2026-04-10,2026-07-22,Economy,Mobile
S000496,U0096,Delhi,Bangkok,2026-05-02,2026-05-11,Economy,Desktop
S000497,U0262,Delhi,Dubai,2026-08-16,2027-01-05,Business,Tablet
S000498,U0354,Hyderabad,Dubai,2026-05-27,2026-09-24,Economy,Mobile
S000499,U0312,Delhi,New York,2026-03-05,2026-07-05,Business,Mobile
S000500,U0136,Hyderabad,Dubai,2026-05-04,2026-07-07,Business,Desktop
S000501,U0350,Bengaluru,Dubai,2026-01-19,2026-04-05,Economy,Mobile
S000502,U0283,Mumbai,Dubai,2026-03-17,2026-06-24,Economy,Mobile
S000503,U0455,Delhi,London,2026-03-03,2026-07-27,Business,Desktop
S000504,U0411,Mumbai,Dubai,2026-05-21,2026-10-11,Economy,Desktop
S000505,U0473,Mumbai,Singapore,2026-01-25,2026-05-16,Business,Mobile
S000506,U0120,Delhi,Dubai,2026-08-16,2026-10-10,Business,Mobile
S000507,U0430,Delhi,Dubai,2026-03-30,2026-06-27,Business,Desktop
S000508,U0425,Delhi,Singapore,2026-04-02,2026-04-25,Economy,Desktop
S000509,U0463,Delhi,London,2026-02-11,2026-04-12,Business,Desktop
S000510,U0025,Delhi,Dubai,2026-04-27,2026-08-23,Business,Mobile
S000511,U0342,Delhi,Singapore,2026-02-08,2026-08-05,First,Mobile
S000512,U0146,Delhi,London,2026-06-07,2026-11-20,Business,Mobile
S000513,U0012,Delhi,Singapore,2026-05-13,2026-10-29,Business,Mobile
S000514,U0087,Mumbai,Singapore,2026-03-22,2026-05-16,Economy,Mobile
S000515,U0435,Delhi,Singapore,2026-05-26,2026-10-23,Business,Mobile
S000516,U0109,Delhi,Bangkok,2026-04-17,2026-07-17,First,Desktop
S000517,U0423,Mumbai,Singapore,2026-04-21,2026-05-09,Economy,Desktop
S000518,U0345,Delhi,Singapore,2026-01-21,2026-06-02,Economy,Mobile
S000519,U0266,Delhi,Singapore,2026-08-02,2026-11-14,Economy,Desktop
S000520,U0222,Mumbai,Paris,2026-08-19,2027-01-08,Business,Desktop
S000521,U0074,Delhi,Tokyo,2026-02-19,2026-07-24,Economy,Mobile
S000522,U0482,Delhi,Bangkok,2026-05-01,2026-06-24,Economy,Mobile
S000523,U0494,Bengaluru,London,2026-05-14,2026-10-03,Business,Desktop
S000524,U0333,Delhi,Dubai,2026-02-19,2026-03-25,Business,Mobile
S000525,U0310,Mumbai,Dubai,2026-07-27,2026-10-21,Economy,Mobile
S000526,U0413,Delhi,London,2026-07-13,2026-07-29,Economy,Mobile
S000527,U0102,Bengaluru,Dubai,2026-04-25,2026-06-22,Economy,Mobile
S000528,U0425,Bengaluru,London,2026-01-01,2026-05-30,Economy,Tablet
S000529,U0493,Delhi,Paris,2026-07-04,2026-11-19,Economy,Desktop
S000530,U0137,Mumbai,London,2026-01-30,2026-05-06,Business,Mobile
S000531,U0191,Delhi,Bangkok,2026-07-05,2026-09-11,Business,Tablet
S000532,U0461,Mumbai,Dubai,2026-04-17,2026-08-08,Business,Desktop
S000533,U0421,Delhi,London,2026-06-29,2026-11-14,Economy,Desktop
S000534,U0142,Mumbai,London,2026-06-14,2026-07-31,Business,Mobile
S000535,U0357,Delhi,New York,2026-02-17,2026-06-02,Business,Desktop
S000536,U0073,Mumbai,Singapore,2026-03-28,2026-05-28,Economy,Mobile
S000537,U0328,Delhi,Bangkok,2026-05-09,2026-06-12,Economy,Mobile
S000538,U0167,Delhi,Dubai,2026-01-19,2026-05-06,Business,Mobile
S000539,U0168,Delhi,New York,2026-02-15,2026-04-09,Business,Mobile
S000540,U0054,Mumbai,Singapore,2026-07-14,2026-12-04,Economy,Mobile
S000541,U0259,Mumbai,Dubai,2026-05-10,2026-09-23,Business,Mobile
S000542,U0439,Delhi,Bangkok,2026-02-25,2026-06-28,Business,Desktop
S000543,U0111,Delhi,Paris,2026-08-17,2026-12-09,First,Mobile
S000544,U0232,Delhi,Paris,2026-05-25,2026-08-08,Economy,Desktop
S000545,U0161,Delhi,Tokyo,2026-04-02,2026-05-06,Business,Desktop
S000546,U0352,Delhi,Paris,2026-03-23,2026-06-16,Economy,Mobile
S000547,U0327,Mumbai,Dubai,2026-08-13,2026-09-02,Business,Mobile
S000548,U0019,Bengaluru,London,2026-03-20,2026-05-11,Business,Desktop
S000549,U0290,Mumbai,Dubai,2026-05-30,2026-10-24,Economy,Mobile
S000550,U0462,Mumbai,Dubai,2026-04-15,2026-05-07,Business,Desktop
S000551,U0050,Delhi,London,2026-01-27,2026-07-20,Economy,Desktop
S000552,U0175,Delhi,Paris,2026-02-24,2026-08-07,Business,Mobile
S000553,U0302,Delhi,Paris,2026-08-17,2026-11-12,Economy,Mobile
S000554,U0184,Mumbai,Dubai,2026-06-09,2026-08-12,Business,Mobile
S000555,U0185,Delhi,Paris,2026-03-01,2026-04-24,Economy,Desktop
S000556,U0339,Bengaluru,Dubai,2026-04-19,2026-06-13,Business,Desktop
S000557,U0307,Delhi,Dubai,2026-07-30,2026-11-02,Business,Tablet
S000558,U0310,Mumbai,Dubai,2026-06-05,2026-10-19,Business,Mobile
S000559,U0346,Delhi,Paris,2026-06-05,2026-06-25,Economy,Mobile
S000560,U0081,Mumbai,Dubai,2026-04-30,2026-08-17,Business,Mobile
S000561,U0374,Mumbai,New York,2026-07-21,2026-11-25,Economy,Tablet
S000562,U0156,Delhi,London,2026-07-31,2026-12-29,Business,Mobile
S000563,U0275,Delhi,Singapore,2026-06-02,2026-10-09,Business,Mobile
S000564,U0283,Delhi,Paris,2026-03-26,2026-09-07,Business,Desktop
S000565,U0432,Bengaluru,London,2026-07-25,2026-12-16,Business,Mobile
S000566,U0500,Mumbai,Paris,2026-03-27,2026-06-11,Economy,Desktop
S000567,U0249,Delhi,Tokyo,2026-04-27,2026-08-14,Business,Mobile
S000568,U0147,Mumbai,Paris,2026-06-03,2026-09-19,Economy,Mobile
S000569,U0481,Bengaluru,London,2026-04-18,2026-10-06,First,Desktop
S000570,U0435,Delhi,London,2026-03-16,2026-05-25,Business,Desktop
S000571,U0007,Mumbai,Singapore,2026-04-29,2026-10-10,Business,Mobile
S000572,U0157,Delhi,London,2026-07-18,2027-01-02,First,Mobile
S000573,U0171,Mumbai,Paris,2026-05-25,2026-06-18,Economy,Mobile
S000574,U0069,Mumbai,London,2026-07-29,2026-10-06,Business,Desktop
S000575,U0094,Delhi,New York,2026-01-07,2026-03-03,Economy,Mobile
S000576,U0369,Mumbai,Dubai,2026-07-03,2026-09-03,Business,Desktop
S000577,U0363,Mumbai,Paris,2026-07-11,2026-10-16,Business,Mobile
S000578,U0376,Delhi,Tokyo,2026-05-28,2026-07-31,Economy,Desktop
S000579,U0186,Delhi,Singapore,2026-06-15,2026-11-23,Economy,Mobile
S000580,U0392,Delhi,Bangkok,2026-03-16,2026-05-16,Economy,Desktop
S000581,U0170,Mumbai,Dubai,2026-08-24,2026-11-23,First,Mobile
S000582,U0204,Mumbai,Singapore,2026-02-27,2026-03-24,Economy,Mobile
S000583,U0042,Delhi,Bangkok,2026-01-16,2026-06-22,Business,Tablet
S000584,U0013,Mumbai,London,2026-06-28,2026-10-15,Business,Mobile
S000585,U0154,Bengaluru,Dubai,2026-01-27,2026-05-25,Economy,Mobile
S000586,U0274,Delhi,Dubai,2026-02-20,2026-06-14,Economy,Mobile
S000587,U0298,Delhi,London,2026-03-16,2026-05-08,Business,Mobile
S000588,U0051,Delhi,Tokyo,2026-05-24,2026-09-14,Economy,Desktop
S000589,U0500,Delhi,London,2026-03-28,2026-06-26,Business,Mobile
S000590,U0369,Hyderabad,Dubai,2026-07-07,2026-12-16,Economy,Desktop
S000591,U0212,Bengaluru,Dubai,2026-05-03,2026-09-14,Economy,Desktop
S000592,U0144,Delhi,Dubai,2026-03-17,2026-05-20,Business,Desktop
S000593,U0357,Mumbai,Singapore,2026-02-09,2026-07-08,Economy,Mobile
S000594,U0003,Delhi,Dubai,2026-03-08,2026-08-05,First,Mobile
S000595,U0254,Delhi,Singapore,2026-05-10,2026-08-21,Business,Desktop
S000596,U0475,Delhi,London,2026-04-12,2026-06-04,Economy,Mobile
S000597,U0335,Mumbai,Dubai,2026-06-25,2026-11-18,Economy,Desktop
S000598,U0256,Mumbai,London,2026-06-29,2026-10-16,Economy,Mobile
S000599,U0098,Delhi,Singapore,2026-06-01,2026-11-25,Economy,Mobile
S000600,U0173,Hyderabad,Dubai,2026-04-03,2026-07-02,Business,Desktop
S000601,U0150,Mumbai,Paris,2026-08-27,2027-02-06,Business,Desktop
S000602,U0488,Delhi,Paris,2026-04-20,2026-06-14,Economy,Desktop
S000603,U0279,Mumbai,Singapore,2026-08-14,2026-12-29,Economy,Desktop
S000604,U0059,Delhi,Bangkok,2026-07-31,2026-11-26,Economy,Desktop
S000605,U0446,Mumbai,London,2026-03-23,2026-05-28,Economy,Mobile
S000606,U0113,Bengaluru,London,2026-03-19,2026-05-30,Business,Tablet
S000607,U0324,Hyderabad,Dubai,2026-07-29,2026-10-30,Economy,Desktop
S000608,U0243,Mumbai,London,2026-01-02,2026-05-14,Economy,Desktop
S000609,U0310,Bengaluru,London,2026-03-06,2026-04-07,Economy,Mobile
S000610,U0057,Delhi,Bangkok,2026-01-20,2026-04-07,Business,Desktop
S000611,U0489,Bengaluru,Dubai,2026-02-03,2026-04-24,Economy,Mobile
S000612,U0407,Delhi,Paris,2026-02-10,2026-04-04,Business,Mobile
S000613,U0367,Mumbai,Dubai,2026-06-18,2026-09-08,Economy,Mobile
S000614,U0060,Mumbai,London,2026-08-28,2026-12-08,Business,Mobile
S000615,U0329,Delhi,London,2026-07-22,2027-01-14,Business,Mobile
S000616,U0216,Delhi,Paris,2026-08-07,2026-09-13,Economy,Desktop
S000617,U0469,Delhi,London,2026-01-23,2026-02-20,Business,Desktop
S000618,U0233,Delhi,Bangkok,2026-02-07,2026-03-02,Business,Mobile
S000619,U0494,Delhi,Dubai,2026-06-21,2026-11-22,Economy,Desktop
S000620,U0055,Delhi,Dubai,2026-03-08,2026-07-28,Economy,Mobile
S000621,U0373,Mumbai,Singapore,2026-03-03,2026-06-15,Business,Mobile
S000622,U0208,Delhi,Paris,2026-05-20,2026-07-14,Business,Mobile
S000623,U0063,Delhi,Dubai,2026-01-30,2026-05-03,Business,Desktop
S000624,U0184,Delhi,Singapore,2026-08-11,2026-09-24,Business,Mobile
S000625,U0311,Mumbai,Singapore,2026-03-28,2026-05-26,Business,Mobile
S000626,U0281,Mumbai,Dubai,2026-07-12,2026-08-15,Business,Mobile
S000627,U0026,Delhi,Dubai,2026-06-18,2026-09-09,Business,Desktop
S000628,U0177,Delhi,Bangkok,2026-05-28,2026-11-07,Economy,Desktop
S000629,U0063,Mumbai,Singapore,2026-04-28,2026-09-20,Business,Mobile
S000630,U0429,Delhi,London,2026-01-06,2026-07-04,Economy,Mobile
S000631,U0073,Mumbai,Paris,2026-03-16,2026-04-09,Economy,Desktop
S000632,U0335,Hyderabad,Dubai,2026-08-15,2026-10-10,Business,Desktop
S000633,U0167,Mumbai,New York,2026-05-12,2026-08-15,Economy,Mobile
S000634,U0225,Mumbai,Singapore,2026-04-03,2026-09-06,Economy,Desktop
S000635,U0065,Delhi,Tokyo,2026-01-10,2026-03-02,Economy,Tablet
S000636,U0069,Bengaluru,Dubai,2026-02-20,2026-07-03,Business,Mobile
S000637,U0440,Delhi,Paris,2026-04-03,2026-07-11,First,Desktop
S000638,U0009,Delhi,Singapore,2026-02-07,2026-03-06,Business,Mobile
S000639,U0236,Delhi,New York,2026-05-09,2026-07-30,Economy,Desktop
S000640,U0198,Bengaluru,London,2026-08-20,2027-02-06,Economy,Mobile
S000641,U0412,Delhi,Dubai,2026-05-16,2026-10-21,Economy,Mobile
S000642,U0173,Delhi,Singapore,2026-04-12,2026-09-25,Economy,Desktop
S000643,U0282,Delhi,Bangkok,2026-03-22,2026-06-27,Economy,Desktop
S000644,U0028,Bengaluru,London,2026-03-24,2026-07-04,Economy,Mobile
S000645,U0296,Delhi,Singapore,2026-07-10,2026-10-20,Economy,Mobile
S000646,U0399,Bengaluru,London,2026-06-10,2026-08-30,Economy,Mobile
S000647,U0134,Delhi,Dubai,2026-05-23,2026-09-16,Business,Desktop
S000648,U0027,Delhi,Singapore,2026-08-25,2026-11-21,Business,Desktop
S000649,U0038,Mumbai,Paris,2026-01-31,2026-06-14,First,Mobile
S000650,U0196,Mumbai,Dubai,2026-01-21,2026-05-10,Business,Desktop
S000651,U0203,Delhi,Dubai,2026-05-11,2026-09-27,Economy,Desktop
S000652,U0085,Bengaluru,Dubai,2026-05-06,2026-10-03,Business,Mobile
S000653,U0320,Delhi,Dubai,2026-07-13,2026-12-05,Economy,Desktop
S000654,U0030,Mumbai,Dubai,2026-02-04,2026-03-17,Business,Mobile
S000655,U0466,Hyderabad,Dubai,2026-06-18,2026-10-14,Business,Desktop
S000656,U0099,Delhi,Paris,2026-07-06,2026-12-29,Business,Mobile
S000657,U0387,Bengaluru,London,2026-05-24,2026-08-25,First,Mobile
S000658,U0190,Delhi,Bangkok,2026-07-03,2026-11-05,Business,Mobile
S000659,U0012,Delhi,Dubai,2026-02-14,2026-05-29,Business,Desktop
S000660,U0091,Bengaluru,London,2026-02-28,2026-05-26,Economy,Mobile
S000661,U0030,Mumbai,Singapore,2026-06-27,2026-11-18,First,Mobile
S000662,U0213,Delhi,Bangkok,2026-08-01,2026-10-28,Economy,Tablet
S000663,U0038,Mumbai,Singapore,2026-01-12,2026-06-03,Business,Desktop
S000664,U0341,Mumbai,New York,2026-08-08,2026-09-09,Economy,Tablet
S000665,U0060,Mumbai,Singapore,2026-05-20,2026-05-29,Economy,Mobile
S000666,U0294,Mumbai,Singapore,2026-02-02,2026-04-08,Business,Desktop
S000667,U0360,Delhi,Paris,2026-07-31,2026-11-30,Economy,Mobile
S000668,U0143,Mumbai,New York,2026-08-20,2027-01-04,Business,Mobile
S000669,U0402,Mumbai,New York,2026-06-26,2026-12-15,Economy,Mobile
S000670,U0180,Delhi,Singapore,2026-01-21,2026-06-06,Business,Mobile
S000671,U0285,Mumbai,Singapore,2026-03-01,2026-07-30,Business,Mobile
S000672,U0112,Delhi,Paris,2026-02-21,2026-04-04,Business,Mobile
S000673,U0230,Delhi,Bangkok,2026-07-01,2026-10-01,Economy,Desktop
S000674,U0444,Bengaluru,London,2026-06-16,2026-09-28,Economy,Mobile
S000675,U0021,Bengaluru,Dubai,2026-08-21,2026-12-29,Business,Mobile
S000676,U0145,Delhi,Bangkok,2026-06-26,2026-09-13,Economy,Mobile
S000677,U0489,Delhi,New York,2026-05-03,2026-08-27,Economy,Desktop
S000678,U0499,Bengaluru,London,2026-04-16,2026-08-22,Business,Mobile
S000679,U0146,Bengaluru,Dubai,2026-07-11,2026-11-24,Economy,Mobile
S000680,U0441,Mumbai,New York,2026-04-10,2026-09-25,Economy,Mobile
S000681,U0375,Delhi,Bangkok,2026-08-02,2026-09-04,Economy,Desktop
S000682,U0421,Bengaluru,London,2026-06-03,2026-11-21,Economy,Mobile
S000683,U0316,Delhi,New York,2026-03-12,2026-08-15,Business,Mobile
